price,levy,manufacturer,model,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,engine_turbo,age
7840,0.0,HONDA,Inspire,Sedan,No,LPG,3.0,15500.0,6.0,Tiptronic,Front,4-5,Right-hand drive,Beige,8,0,18
13495,531.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,119595.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,11
24571,781.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,206211.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,11
20814,765.0,CHEVROLET,Orlando,Jeep,Yes,LPG,2.0,198840.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,8
15524,650.0,CHEVROLET,Cruze LT,Sedan,No,Petrol,1.4,29355.0,4.0,Automatic,Front,4-5,Left wheel,White,8,1,7
1646,1399.0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,205968.0,6.0,Automatic,4x4,4-5,Left wheel,White,12,0,13
627,640.0,VOLKSWAGEN,Jetta,Sedan,Yes,Diesel,2.0,142515.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,10
15496,836.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,200221.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,13
47356,694.0,FORD,Transit,Microbus,No,Diesel,2.2,135000.0,4.0,Manual,Rear,4-5,Left wheel,White,2,1,9
9700,0.0,BMW,525,Sedan,No,Petrol,2.5,146000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Silver,6,0,24
7997,1537.0,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.3,251278.0,6.0,Automatic,4x4,4-5,Left wheel,Green,12,0,14
24283,730.0,CHEVROLET,Aveo,Hatchback,Yes,Petrol,1.6,60805.0,4.0,Automatic,Front,4-5,Left wheel,Orange,4,0,7
5331,0.0,BMW,318,Sedan,Yes,Petrol,1.8,256848.0,4.0,Automatic,Rear,4-5,Right-hand drive,Green,5,0,25
3607,1055.0,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,163010.0,6.0,Automatic,Front,4-5,Left wheel,Black,12,0,10
17054,629.0,HYUNDAI,Elantra,Sedan,Yes,Diesel,1.6,99335.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,8
1803,761.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,258909.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,13
5959,0.0,VOLKSWAGEN,Lupo iaponuri,Coupe,No,Petrol,1.4,177439.0,4.0,Automatic,Front,2-3,Left wheel,Sky blue,4,0,19
549,753.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,243051.0,4.0,Automatic,Front,4-5,Left wheel,White,0,0,11
29169,770.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,1.7,170000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,7
13799,574.0,HONDA,Insight,Sedan,No,Hybrid,1.3,100000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,10,0,13
7213,915.0,BMW,X5,Jeep,Yes,Diesel,3.0,0.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0,0,9
20228,0.0,BMW,"118 2,0",Hatchback,Yes,Diesel,2.0,188000.0,4.0,Manual,Rear,4-5,Left wheel,Beige,10,1,15
32929,1091.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,42140.0,4.0,Automatic,Front,4-5,Left wheel,White,6,0,7
18092,707.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,224142.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,12
12231,0.0,HONDA,FIT,Hatchback,No,Hybrid,1.3,126000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,5,0,11
14113,0.0,TOYOTA,Prius,Sedan,No,Hybrid,1.5,111111.0,4.0,Automatic,Front,4-5,Left wheel,Silver,6,0,18
3607,862.0,FORD,Escape,Jeep,Yes,Hybrid,2.5,168966.0,4.0,Automatic,4x4,4-5,Left wheel,White,0,0,12
2700,0.0,VOLKSWAGEN,Transporter,Minivan,No,Petrol,2.0,111111.0,4.0,Manual,Rear,4-5,Left wheel,Beige,0,0,43
6272,0.0,CHRYSLER,PT Cruiser,Sedan,No,Petrol,2.0,200000.0,6.0,Manual,Front,4-5,Left wheel,Silver,0,0,21
43868,879.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,57874.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,4
38574,0.0,FORD,Fusion,Sedan,Yes,Plug-in Hybrid,2.0,59200.0,4.0,Tiptronic,Front,4-5,Left wheel,White,10,0,7
17876,0.0,RENAULT,Megane,Universal,No,Diesel,1.5,300000.0,4.0,Manual,Front,4-5,Left wheel,White,4,1,12
1725,1324.0,TOYOTA,Highlander,Sedan,Yes,Hybrid,3.3,226198.0,6.0,Automatic,4x4,4-5,Left wheel,Green,12,0,13
1411,1624.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,266061.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,14
3500,0.0,OPEL,Astra,Hatchback,No,CNG,1.6,131000.0,4.0,Manual,Front,4-5,Left wheel,Grey,1,0,26
8467,0.0,OPEL,Astra,Sedan,Yes,LPG,2.5,11111.0,6.0,Tiptronic,Rear,4-5,Left wheel,Silver,7,0,23
27598,765.0,MITSUBISHI,Outlander,Jeep,No,Petrol,2.0,65047.0,4.0,Tiptronic,4x4,4-5,Left wheel,White,10,0,8
17249,0.0,FORD,Transit,Microbus,No,Diesel,2.2,160000.0,4.0,Manual,Front,4-5,Left wheel,Yellow,1,1,12
29793,0.0,BMW,X5,Jeep,Yes,Petrol,3.0,208000.0,6.0,Automatic,4x4,4-5,Left wheel,Blue,8,1,15
17249,1024.0,TOYOTA,Camry,Sedan,No,Petrol,2.5,159000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,9,0,13
36065,0.0,BMW,528,Sedan,Yes,Petrol,2.0,120162.0,4.0,Tiptronic,Rear,4-5,Left wheel,White,16,1,11
30367,639.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,45300.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,9
470,1077.0,MAZDA,1000,Jeep,Yes,Petrol,2.0,11566.0,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,4
3763,1172.0,HONDA,Odyssey,Sedan,Yes,Petrol,3.5,204237.0,6.0,Automatic,Front,4-5,Left wheel,Silver,12,0,12
21297,862.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,72609.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,12
39593,1091.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,127675.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,7
314,1399.0,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,362717.5,6.0,Automatic,4x4,4-5,Left wheel,Silver,12,0,13
47356,831.0,HONDA,Civic,Sedan,Yes,Petrol,1.5,42857.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,5
15994,1172.0,MERCEDES-BENZ,E 350,Coupe,Yes,Diesel,3.5,170429.0,6.0,Automatic,Rear,2-3,Left wheel,Silver,12,0,12
1803,1405.0,BMW,X5,Jeep,Yes,Diesel,3.0,229854.0,6.0,Automatic,4x4,4-5,Left wheel,Green,0,0,14
470,862.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,214432.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,12
4704,1529.0,MERCEDES-BENZ,C 180,Sedan,No,CNG,1.8,0.0,4.0,Manual,Rear,4-5,Left wheel,Purple,4,0,28
23518,934.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,52351.0,4.0,Automatic,Front,4-5,Left wheel,Yellow,4,0,8
10036,1018.0,BMW,X5,Jeep,Yes,Diesel,3.0,207694.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0,0,12
14113,0.0,BMW,X5,Jeep,Yes,Petrol,3.55,206000.0,12.0,Tiptronic,4x4,4-5,Left wheel,Blue,8,0,19
20005,583.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,129000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,12
8938,586.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,323733.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,11
14229,966.0,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,106325.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,14
8781,531.0,NISSAN,Juke,Jeep,Yes,Petrol,1.6,167405.0,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,11
15289,836.0,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,146691.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,13
13485,0.0,VOLKSWAGEN,Touareg,Jeep,Yes,CNG,3.55,260000.0,8.0,Tiptronic,4x4,4-5,Left wheel,Silver,12,0,18
47356,1017.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,66340.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,6
7527,0.0,MERCEDES-BENZ,C 180 2.0,Sedan,No,CNG,2.0,0.0,4.0,Manual,Rear,4-5,Left wheel,Silver,4,0,25
17249,645.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,145000.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,12
9565,919.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.0,171221.0,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0,11
8311,642.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,71318.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,11
3850,0.0,SUBARU,Legacy,Sedan,No,Petrol,2.0,202000.0,4.0,Automatic,4x4,4-5,Right-hand drive,Black,2,0,18
7213,0.0,CHEVROLET,Cruze,Hatchback,No,Petrol,1.5,100000.0,4.0,Automatic,Front,4-5,Right-hand drive,Black,4,0,18
10976,697.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,83902.0,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,8
21953,0.0,VOLKSWAGEN,Passat,Sedan,Yes,Petrol,1.8,39000.0,4.0,Automatic,Front,4-5,Left wheel,Golden,12,1,6
16935,1051.0,HYUNDAI,Sonata,Sedan,No,Petrol,2.4,0.0,4.0,Automatic,Front,4-5,Left wheel,Beige,0,0,7
6586,586.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,158080.0,4.0,Automatic,Front,4-5,Left wheel,Black,6,0,11
7840,1426.0,FORD,F150,Sedan,Yes,Petrol,2.7,2792.0,6.0,Automatic,Rear,4-5,Left wheel,White,12,0,5
7370,917.0,BMW,X6,Jeep,Yes,Petrol,3.0,179382.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,10
29075,640.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,169027.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,10
43880,1017.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,79877.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,6
392,781.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,314373.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,11
31659,707.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,109092.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,12
8311,502.0,HONDA,Civic,Sedan,Yes,Hybrid,1.5,144872.0,4.0,Automatic,Front,4-5,Left wheel,White,0,0,10
11917,0.0,FORD,Transit,Microbus,No,Petrol,1.3,148000.0,4.0,Manual,Front,4-5,Left wheel,White,8,0,12
314,862.0,FORD,Escape,Jeep,Yes,Hybrid,2.5,130306.0,4.0,Automatic,4x4,4-5,Left wheel,Green,0,0,12
28909,639.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,231241.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,9
2430,980.0,NISSAN,Sentra,Sedan,Yes,Petrol,1.8,67272.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,5
8467,0.0,MAZDA,MPV,Minivan,No,Petrol,3.0,20000.0,6.0,Automatic,Front,4-5,Left wheel,Grey,4,0,18
15681,1811.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,275240.0,8.0,Automatic,4x4,4-5,Left wheel,Silver,0,0,13
10697,645.0,CHEVROLET,Cruze,Sedan,Yes,Diesel,1.8,241768.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,12
27911,1197.0,TOYOTA,Tacoma,Sedan,Yes,Petrol,3.55,362717.5,6.0,Automatic,4x4,4-5,Left wheel,White,12,0,11
19444,831.0,HONDA,Cr-v,Jeep,No,Petrol,2.4,112578.0,4.0,Automatic,4x4,4-5,Left wheel,White,6,0,12
19883,502.0,TOYOTA,Aqua,Sedan,Yes,Petrol,1.5,70400.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,10
31361,0.0,TOYOTA,Hilux,Pickup,No,Diesel,2.4,138400.0,6.0,Manual,Rear,4-5,Left wheel,White,8,1,7
2587,382.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,88795.0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,8
9722,922.0,OPEL,Astra H,Sedan,No,Diesel,1.9,196000.0,4.0,Manual,Front,4-5,Left wheel,Silver,10,1,14
13015,639.0,SUBARU,XV,Jeep,Yes,Petrol,2.0,163669.0,4.0,Automatic,4x4,4-5,Left wheel,White,0,0,9
5018,779.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,193960.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,10
1882,746.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.5,142426.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,14
7213,0.0,OPEL,Astra,Goods wagon,No,CNG,1.6,200000.0,4.0,Manual,Front,4-5,Left wheel,Black,4,0,23
15681,521.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,93000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10,1,12
7840,0.0,BMW,325,Sedan,Yes,Petrol,2.5,0.0,6.0,Tiptronic,Rear,4-5,Left wheel,Purple,6,1,23
26096,730.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,1.6,86965.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,7
46728,1811.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,260771.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0,0,13
4391,0.0,VOLKSWAGEN,Golf 1.8,Hatchback,No,Petrol,1.8,190000.0,4.0,Automatic,Front,4-5,Right-hand drive,Black,4,0,23
11604,707.0,MITSUBISHI,Outlander,Jeep,No,Petrol,2.0,110400.0,4.0,Automatic,Front,4-5,Left wheel,White,6,0,12
47356,0.0,TOYOTA,Land Cruiser Prado,Jeep,Yes,Diesel,3.0,146000.0,6.0,Tiptronic,4x4,>5,Left wheel,Black,12,1,9
5500,0.0,SUBARU,Impreza,Hatchback,No,Petrol,1.6,280000.0,4.0,Manual,4x4,4-5,Left wheel,Green,2,0,25
10669,790.0,CHEVROLET,Lacetti,Sedan,Yes,Petrol,1.6,138681.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,14
18817,0.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,154000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,13
15681,0.0,HYUNDAI,Accent,Sedan,No,Petrol,1.6,139000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,0,0,11
7370,0.0,NISSAN,Tiida,Hatchback,Yes,Petrol,1.5,200000.0,4.0,Variator,Front,4-5,Right-hand drive,Golden,6,0,17
34497,1058.0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,64000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,12,0,11
26657,0.0,HYUNDAI,Elantra,Sedan,No,Petrol,2.0,77643.0,4.0,Tiptronic,Front,4-5,Left wheel,Carnelian red,12,0,7
8781,1356.0,MERCEDES-BENZ,GL 450,Jeep,Yes,Petrol,3.55,81894.0,8.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,9
13495,836.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,55751.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,13
13172,0.0,TOYOTA,Altezza,Sedan,No,Petrol,2.0,88000.0,4.0,Manual,Rear,4-5,Right-hand drive,Blue,10,0,21
41397,0.0,MERCEDES-BENZ,CLA 250,Sedan,Yes,Petrol,2.0,89000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,1,9
5018,0.0,SUBARU,Forester,Jeep,No,Petrol,2.0,200000.0,4.0,Automatic,4x4,4-5,Right-hand drive,Silver,0,0,25
32302,1604.0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.55,101424.0,8.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,9
1803,528.0,HYUNDAI,Accent,Hatchback,Yes,Petrol,1.6,82602.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,9
15681,645.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,63500.0,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,12
34400,891.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,79000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,7
31988,1935.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,155976.0,8.0,Automatic,4x4,4-5,Left wheel,White,0,0,7
15367,0.0,KIA,Optima,Sedan,No,Petrol,2.4,120000.0,4.0,Automatic,Front,4-5,Right-hand drive,Carnelian red,2,0,12
5645,1324.0,TOYOTA,Highlander,Sedan,Yes,Hybrid,3.3,345405.0,6.0,Automatic,4x4,4-5,Left wheel,Silver,12,0,13
37006,1018.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.0,227200.0,6.0,Tiptronic,Rear,4-5,Left wheel,Black,12,1,12
21639,639.0,LINCOLN,MKZ,Sedan,Yes,Petrol,2.0,43000.0,4.0,Automatic,Front,4-5,Left wheel,Black,10,1,9
6586,0.0,OPEL,Astra,Universal,No,CNG,2.0,220000.0,4.0,Manual,Front,4-5,Left wheel,Green,4,0,24
44752,880.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,40137.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,5
7997,583.0,DAEWOO,Lacetti,Sedan,Yes,Petrol,1.6,58284.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,12
6272,1586.0,KIA,Sorento,Jeep,Yes,Diesel,2.5,72895.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,16
21950,0.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,272000.0,4.0,Variator,Front,4-5,Left wheel,White,12,0,11
18660,382.0,KIA,Optima,Sedan,Yes,Hybrid,2.4,114000.0,4.0,Automatic,Front,4-5,Left wheel,Blue,10,0,9
15681,1811.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,275240.0,8.0,Automatic,4x4,4-5,Left wheel,Silver,0,0,13
1725,474.0,FIAT,500,Jeep,Yes,Petrol,1.4,106902.0,4.0,Automatic,Front,4-5,Left wheel,Red,12,0,10
18817,650.0,VOLKSWAGEN,Jetta,Sedan,No,Petrol,1.4,96000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,1,7
8467,0.0,SUZUKI,Grand Vitara,Jeep,No,CNG,2.7,259200.0,6.0,Automatic,4x4,4-5,Left wheel,Silver,4,1,20
784,394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,102397.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,9
706,919.0,FORD,Fusion,Sedan,Yes,Petrol,3.0,149822.0,6.0,Automatic,Front,4-5,Left wheel,Blue,12,0,11
38229,1091.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,92078.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,7
9722,609.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,127515.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,5
19444,308.0,TOYOTA,Prius V,Sedan,No,Hybrid,1.8,350000.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,9
6500,1236.0,MAZDA,Demio,Hatchback,No,Petrol,1.3,72000.0,4.0,Automatic,Front,4-5,Right-hand drive,Black,2,0,12
11917,1267.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,18000.0,4.0,Automatic,Front,4-5,Right-hand drive,White,6,0,10
23521,0.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,84021.0,4.0,Automatic,Front,4-5,Right-hand drive,Carnelian red,8,0,11
3450,607.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,9626.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,4
20071,0.0,TOYOTA,Prius C,Hatchback,No,Hybrid,1.5,60800.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,6,0,8
13799,0.0,KIA,RIO,Hatchback,No,Petrol,1.3,16000.0,4.0,Manual,Front,4-5,Left wheel,Silver,4,0,11
10506,1266.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,122000.0,4.0,Variator,Front,4-5,Right-hand drive,Silver,0,0,9
470,1399.0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,229904.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,13
34905,777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,132023.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,9
9722,0.0,NISSAN,X-Trail NISMO,Jeep,Yes,Petrol,2.0,140000.0,4.0,Automatic,4x4,4-5,Left wheel,Silver,8,0,20
4200,0.0,OPEL,Vectra,Sedan,No,Petrol,1.6,6666.0,4.0,Manual,Front,4-5,Left wheel,Golden,4,0,26
20800,781.0,TOYOTA,RAV 4,Jeep,No,Petrol,2.5,77000.0,4.0,Automatic,Front,4-5,Left wheel,White,6,0,11
38163,1091.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,104000.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,7
314,2287.5,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.55,274771.0,8.0,Automatic,Rear,4-5,Left wheel,White,12,0,13
10000,0.0,HONDA,Step Wagon,Minivan,No,LPG,2.0,100000.0,4.0,Automatic,4x4,4-5,Right-hand drive,Silver,2,0,23
47356,1077.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,47778.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,4
3607,781.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,156518.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,11
13500,761.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,141000.0,4.0,Tiptronic,Front,4-5,Left wheel,Red,8,0,13
470,1327.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,17214.0,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,5
6586,1077.0,TOYOTA,CHR,Coupe,Yes,Petrol,2.0,5219.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,4
47356,0.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.5,107000.0,6.0,Tiptronic,4x4,4-5,Left wheel,White,6,0,11
6899,0.0,MITSUBISHI,Airtrek,Jeep,No,Petrol,2.0,165000.0,4.0,Tiptronic,4x4,4-5,Right-hand drive,Black,2,0,21
34240,877.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,1.7,131959.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,6
1411,1624.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,266061.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,14
941,308.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,270410.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,9
18817,0.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,119000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,0,12
13771,687.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,159048.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,13
5018,891.0,FORD,Fusion,Sedan,Yes,Petrol,2.0,93354.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,7
3058,777.0,MAZDA,1300,Sedan,Yes,Petrol,2.5,75381.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,9
25089,0.0,TOYOTA,RAV 4,Jeep,No,Petrol,2.5,150400.0,4.0,Automatic,4x4,4-5,Left wheel,Brown,8,0,12
14113,0.0,FORD,Transit,Microbus,No,Diesel,2.5,136000.0,4.0,Manual,Rear,4-5,Left wheel,White,2,1,24
12272,501.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,141053.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,9
3293,900.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,114885.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,8
10450,0.0,HONDA,FIT,Hatchback,No,Hybrid,1.3,311000.0,2.0,Automatic,Front,4-5,Right-hand drive,White,6,0,11
38400,642.0,BMW,528,Sedan,Yes,Petrol,2.0,158400.0,4.0,Tiptronic,Rear,4-5,Left wheel,Black,12,1,11
8154,0.0,NISSAN,Tiida,Hatchback,Yes,Petrol,1.5,130000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,4,0,18
17305,707.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,157224.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,12
3293,978.0,TOYOTA,Corolla,Sedan,Yes,Petrol,1.8,54307.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,4
38809,639.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,152914.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,9
30405,585.0,HONDA,Civic,Sedan,Yes,Petrol,1.8,131782.0,4.0,Automatic,Front,4-5,Left wheel,Red,4,0,10
19444,640.0,FORD,Fusion SE,Sedan,No,Hybrid,2.0,86427.0,4.0,Automatic,Front,4-5,Left wheel,Silver,8,0,10
28225,1017.0,HYUNDAI,Lantra LIMITED,Sedan,No,Petrol,2.0,54080.0,4.0,Automatic,Front,4-5,Left wheel,Black,8,1,6
27284,1586.0,NISSAN,Pathfinder,Jeep,Yes,Petrol,3.55,120000.0,4.0,Automatic,4x4,4-5,Left wheel,Grey,0,0,13
18817,442.0,CHEVROLET,Malibu,Sedan,Yes,Hybrid,1.8,30000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,0,0,6
40224,765.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,100369.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,8
18983,626.0,KIA,Cerato,Sedan,Yes,Petrol,1.6,89106.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,8
20385,1624.0,MERCEDES-BENZ,C 320,Sedan,Yes,Petrol,3.5,200000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Beige,0,0,14
1568,639.0,VOLKSWAGEN,Jetta,Sedan,Yes,Diesel,2.0,119926.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,9
16138,503.0,TOYOTA,Aqua,Sedan,Yes,Hybrid,1.5,118000.0,4.0,Automatic,Front,4-5,Left wheel,Yellow,4,0,11
10349,0.0,TOYOTA,Prius,Sedan,No,Hybrid,1.5,180000.0,4.0,Variator,Front,4-5,Left wheel,Silver,0,0,16
